Customer_ID,Signup_Date,Plan_Type,Billing_Cycle,Tenure_Months,Monthly_Charges,Churn_Status,Churn_Reason,LTV,Region
CUST-21909,2025-01-07,Premium,Annual,19,75.82,No,N/A,1440.58,North
CUST-21910,2024-10-20,Premium,Annual,13,79.47,No,N/A,1033.11,North
CUST-21911,2024-09-19,Premium,Monthly,10,75.35,Yes,Product Bug,753.5,West
CUST-21912,2024-10-23,Basic,Monthly,12,15.26,Yes,Price,183.12,North
CUST-21913,2024-08-30,Premium,Monthly,3,81.63,Yes,Customer Support,244.89,South
CUST-21914,2024-09-10,Basic,Monthly,18,15.01,No,N/A,270.18,East
CUST-21917,2024-05-02,Premium,Monthly,13,79.7,No,N/A,1036.1,North
CUST-21918,2025-02-12,Basic,Monthly,10,14.51,Yes,Customer Support,145.1,South
CUST-21919,2024-01-27,Standard,Monthly,7,37.64,Yes,Product Bug,263.48,South
CUST-21920,2024-07-03,Basic,Monthly,6,14.76,Yes,Competitor,88.56,North
CUST-21921,2025-02-07,Standard,Monthly,3,40.88,Yes,Customer Support,122.64,East
CUST-21923,2024-03-16,Standard,Monthly,4,37.87,Yes,No_Reason,151.48,North
CUST-21924,2024-06-10,Standard,Monthly,14,38.87,No,N/A,544.18,North
CUST-21925,2024-01-21,Basic,Monthly,7,14.34,Yes,Price,100.38,North
CUST-21927,2024-12-08,Premium,Monthly,15,76.46,No,N/A,1146.9,West
CUST-21928,2024-07-02,Standard,Monthly,5,39.49,Yes,Product Bug,197.45,West
CUST-21929,2024-09-27,Standard,Annual,7,37.95,No,N/A,265.65,North
CUST-21930,2024-04-11,Basic,Monthly,9,15.35,No,N/A,138.15,South
CUST-21931,2025-05-01,Premium,Monthly,4,77.2,Yes,Customer Support,308.8,South
CUST-21933,2025-04-16,Basic,Annual,7,15.55,Yes,Competitor,108.85,North
CUST-21934,2024-10-04,Standard,Monthly,19,37.42,No,N/A,710.98,West
CUST-21935,2024-07-21,Basic,Annual,20,15.46,No,N/A,309.2,East
CUST-21936,2024-06-19,Basic,Annual,16,14.67,No,N/A,234.72,South
CUST-21937,2025-02-25,Premium,Annual,7,80.82,No,N/A,565.74,South
CUST-21939,2024-02-14,Premium,Monthly,4,81.54,No,N/A,326.16,North
CUST-21940,2024-03-01,Basic,Annual,21,15.45,No,N/A,324.45,North
CUST-21941,2025-03-02,Premium,Monthly,17,77.96,No,N/A,1325.32,East
CUST-21943,2024-12-31,Basic,Annual,23,14.8,No,N/A,340.4,West
CUST-21944,2025-01-08,Basic,Annual,16,15.49,No,N/A,247.84,West
CUST-21946,2024-09-09,Premium,Annual,11,76.77,No,N/A,844.47,South
CUST-21947,2024-04-03,Premium,Annual,13,78.91,No,N/A,1025.83,South
CUST-21950,2025-01-03,Standard,Monthly,19,40.54,Yes,Competitor,770.26,West
CUST-21951,2025-04-02,Standard,Annual,23,38.2,Yes,Customer Support,878.6,North
CUST-21952,2024-03-13,Premium,Monthly,21,77.46,Yes,Competitor,1626.66,North
CUST-21953,2024-05-21,Standard,Annual,15,37.07,No,N/A,556.05,North
CUST-21954,2025-01-20,Standard,Annual,18,39.41,No,N/A,709.38,East
CUST-21955,2024-08-16,Premium,Monthly,9,80.69,No,N/A,726.21,East
CUST-21956,2025-01-25,Basic,Annual,0,14.58,No,N/A,0.0,North
CUST-21957,2024-12-19,Standard,Monthly,18,39.86,Yes,Customer Support,717.48,South
CUST-21958,2025-04-15,Standard,Annual,3,39.08,No,N/A,117.24,West
CUST-21959,2024-08-19,Basic,Annual,4,14.31,Yes,No_Reason,57.24,South
CUST-21960,2024-05-08,Standard,Annual,20,38.14,No,N/A,762.8,North
CUST-21961,2025-05-02,Basic,Annual,24,15.07,No,N/A,361.68,North
CUST-21962,2024-03-20,Basic,Monthly,18,15.07,Yes,Customer Support,271.26,West
CUST-21963,2025-01-29,Premium,Annual,17,79.82,No,N/A,1356.94,North
CUST-21964,2024-12-10,Premium,Monthly,21,75.29,No,N/A,1581.09,East
CUST-21966,2025-02-09,Basic,Monthly,3,15.46,Yes,Price,46.38,West
CUST-21967,2024-10-09,Premium,Annual,22,76.17,Yes,No_Reason,1675.74,East
CUST-21968,2024-06-25,Standard,Annual,19,37.83,No,N/A,718.77,West
CUST-21969,2025-03-12,Basic,Annual,16,15.31,Yes,No_Reason,244.96,West
CUST-21971,2024-03-03,Premium,Annual,1,77.22,Yes,No_Reason,77.22,West
CUST-21972,2024-03-08,Premium,Annual,2,80.01,Yes,No_Reason,160.02,East
CUST-21974,2024-10-29,Standard,Annual,21,40.56,Yes,Customer Support,851.76,South
CUST-21975,2025-03-20,Premium,Annual,6,78.51,No,N/A,471.06,East
CUST-21976,2024-08-14,Standard,Annual,6,38.64,No,N/A,231.84,North
CUST-21978,2024-12-20,Basic,Monthly,21,15.63,No,N/A,328.23,North
CUST-21979,2024-03-11,Standard,Annual,18,39.66,No,N/A,713.88,West
CUST-21980,2024-04-02,Basic,Monthly,13,15.36,Yes,Customer Support,199.68,South
CUST-21981,2024-12-05,Premium,Annual,22,78.2,No,N/A,1720.4,East
CUST-21982,2024-10-13,Premium,Annual,18,76.33,No,N/A,1373.94,South
CUST-21983,2024-09-13,Standard,Annual,9,39.74,No,N/A,357.66,South
CUST-21984,2024-06-13,Basic,Monthly,20,15.73,No,N/A,314.6,South
CUST-21985,2024-02-22,Premium,Annual,10,77.42,No,N/A,774.2,West
CUST-21986,2024-09-07,Basic,Monthly,19,15.32,No,N/A,291.08,East
CUST-21989,2025-03-07,Standard,Monthly,13,39.39,No,N/A,512.07,East
CUST-21990,2025-02-16,Basic,Monthly,0,14.7,Yes,Price,0.0,South
CUST-21991,2025-04-12,Standard,Annual,24,38.38,Yes,Customer Support,921.12,South
CUST-21993,2025-02-05,Basic,Annual,19,15.39,No,N/A,292.41,East
CUST-21994,2024-10-19,Premium,Annual,9,75.09,No,N/A,675.81,South
CUST-21995,2024-05-15,Basic,Monthly,21,14.47,No,N/A,303.87,East
CUST-21996,2025-04-28,Premium,Monthly,12,75.6,Yes,Customer Support,907.2,South
CUST-21997,2024-04-23,Standard,Monthly,22,40.47,No,N/A,890.34,East
CUST-21998,2025-05-03,Basic,Monthly,5,14.35,Yes,Customer Support,71.75,North
CUST-21999,2024-09-30,Standard,Monthly,17,39.32,No,N/A,668.44,South
CUST-22000,2024-12-26,Basic,Monthly,5,15.4,Yes,Competitor,77.0,West
