Customer_ID,Signup_Date,Plan_Type,Billing_Cycle,Tenure_Months,Monthly_Charges,Churn_Status,Churn_Reason,Region
CUST-21626,2024-04-02,premium,Annual,17,79.94,no,N/A,East
CUST-21757,2024-12-20,PREMIUM,Annual,23,80.94,No,N/A,East
CUST-21758,INVALID_DATE,Basic,Monthly,-7,15.43,Yes,Customer Support,North
CUST-21759,2025-01-21,PREMIUM,Monthly,5,80.76,No,N/A,North
CUST-21760,2025-01-29,Premium,Annual,10,81.41,yes,Competitor,North
CUST-21761,2025-03-24,Premium,,14,80.83,yes,No_Reason,North
CUST-21762,2024-03-10,Standard,Annual,11,38.81, No,N/A,South
CUST-21763,27/07/2024,PREMIUM,Annual,6,79.53,NO,N/A,East
CUST-21764,2025-02-17,standard,Annual,20,40.66,yes,No_Reason,North
CUST-21765,2024-06-28,Premium,Annual,4,77.65,No,N/A,North
CUST-21766,INVALID_DATE,Premium,Annual,17,77.0,YES,No_Reason,South
CUST-21767,25/10/2024,  Basic ,Monthly,15,15.33,YES,Price,South
CUST-21768,2024-11-28,BASIC,Annual,6,15.2, No,N/A,South
CUST-21769,2024-05-24,standard,Annual,22,37.34,No,N/A,South
CUST-21770,03/06/2024,basic,Monthly,16,14.55, No,N/A,East
CUST-21771,2024-02-13,Standard  ,Annual,23,37.51,No,N/A,North
CUST-21772,06/04/2024,standard,Monthly,15,38.28,No,N/A,East
CUST-21773,2024-03-23,PREMIUM,Monthly,19,78.83, No,N/A,South
CUST-21774,07/04/2024,STANDARD,Annual,16,38.91,YES,Product Bug,South
CUST-21775,2024-03-06,Premium,Monthly,23,77.28,Yes ,Competitor,South
CUST-21776,2025-05-06,STANDARD,Annual,0,40.39,NO,N/A,West
CUST-21777,2024-12-22,PREMIUM,Annual,19,77.64,YES,Customer Support,East
CUST-21778,2024-03-07,premium,Annual,4,81.8,NO,N/A,East
CUST-21779,2024-02-01,Basic,Annual,14,14.82,YES,No_Reason,West
CUST-21780,2024-09-18,basic,Annual,0,15.14, No,N/A,South
CUST-20438,13/09/2024,  Basic ,Annual,23,15.42, No,N/A,West
CUST-21781,2024-12-07,Premium,,,,Yes,No_Reason,West
CUST-21782,2025-02-22,Standard  ,Monthly,8,37.59,Yes,Product Bug,North
CUST-21783,2024-03-21,  Basic ,Monthly,12,15.74, No,N/A,South
CUST-21784,2024-06-05,Premium,Monthly,11,81.29,Yes ,No_Reason,East
CUST-21785,06/05/2025,Standard,Annual,12,37.42,NO,N/A,East
CUST-21786,2024-02-15,Premium,Monthly,6,80.28, No,N/A,East
CUST-21787,2024-05-27,Standard  ,Monthly,7,38.13,Yes,Competitor,East
CUST-21702,2024-05-23,  Basic ,Annual,7,15.09,YES,Competitor,South
CUST-21788,2025-03-04,PREMIUM,Monthly,20,81.36,NO,N/A,South
CUST-21789,2024-06-10,basic,Annual,6,14.92,yes,Product Bug,North
CUST-21790,2024-08-04,PREMIUM,Monthly,,82.16,yes,Customer Support,East
CUST-21791,INVALID_DATE,premium,Annual,13,76.73, No,N/A,South
CUST-21792,2025-05-05,Standard,Monthly,22,39.53,No,N/A,East
CUST-21793,2024-08-26,standard,Annual,10,37.24,no,N/A,West
CUST-21794,2025-02-18,Premium,Monthly,5,80.93,Yes,Price,West
CUST-21795,26/11/2024,Standard,Monthly,11,39.4,NO,N/A,West
CUST-21796,2024-05-04,standard,Monthly,0,40.13, No,N/A,East
CUST-21797,05/08/2024,standard,Annual,13,40.8,Yes,Price,East
CUST-21798,2024-12-18,Standard  ,Monthly,5,37.71,Yes,Product Bug,East
CUST-21799,,Standard  ,Monthly,23,40.29,Yes ,Competitor,West
CUST-21800,2024-10-18,premium,Annual,7,,no,N/A,South
CUST-21801,2025-01-24,Standard,Annual,22,37.68,YES,Customer Support,East
CUST-21802,2024-02-25,Standard  ,Monthly,11,37.99,no,N/A,North
CUST-21803,2024-05-22,premium,Monthly,14,81.8,no,N/A,West
CUST-21804,2024-03-31,basic,Monthly,0,14.75,Yes ,No_Reason,North
CUST-21805,2024-04-28,premium,Monthly,17,79.8,NO,N/A,West
CUST-21806,2024-06-13,BASIC,Monthly,18,15.43,yes,Customer Support,North
CUST-21807,2024-03-22,Premium,Monthly,23,76.4, No,N/A,South
CUST-21808,2024-06-17,Premium,Monthly,14,81.67,yes,Customer Support,East
CUST-21809,INVALID_DATE,BASIC,Monthly,8,15.17,yes,No_Reason,North
CUST-21810,2024-01-11,standard,Annual,4,39.54,Yes,Customer Support,North
CUST-21811,2024-01-24,Premium,Monthly,18,77.43,Yes ,Price,East
CUST-21812,2024-02-15,premium,Monthly,13,81.5,NO,N/A,West
CUST-21813,2024-06-25,STANDARD,Annual,5,39.15,Yes,Product Bug,South
CUST-21814,INVALID_DATE,Standard  ,Annual,18,40.37,Yes ,Customer Support,South
CUST-21815,2024-12-03,standard,Monthly,18,37.28,NO,N/A,North
CUST-21816,24/03/2025,standard,Annual,15,39.01,no,N/A,South
CUST-21817,2025-01-26,Premium,Monthly,12,76.44,NO,N/A,East
CUST-21818,2024-11-12,standard,Monthly,18,40.49,yes,Product Bug,West
CUST-21819,2024-01-06,PREMIUM,Monthly,22,77.02, No,N/A,North
CUST-21820,04/07/2024,basic,Monthly,8,,Yes,Competitor,West
CUST-21821,2024-05-18,  Basic ,Annual,4,15.21,Yes,Product Bug,West
CUST-21822,01/04/2025,basic,Monthly,18,15.55,yes,Product Bug,North
CUST-21823,INVALID_DATE,standard,Monthly,21,40.75,YES,Competitor,North
CUST-21824,08/07/2024,BASIC,Monthly,20,15.48,YES,No_Reason,South
CUST-21825,05/07/2024,Premium,Annual,18,81.98,NO,N/A,East
CUST-21826,2024-11-21,BASIC,Monthly,16,15.48,no,N/A,South
CUST-21827,,PREMIUM,Annual,19,82.3, No,N/A,South
CUST-21828,2024-02-16,  Basic ,Annual,15,14.98,No,N/A,North
CUST-21829,2024-07-21,standard,,20,39.69,No,N/A,East
CUST-21830,29/01/2025,BASIC,Monthly,19,15.31,yes,Price,West
CUST-21831,,PREMIUM,Monthly,18,77.99,yes,Customer Support,West
CUST-21832,2024-10-13,basic,Monthly,9,14.48,YES,No_Reason,East
CUST-21833,2025-04-14,Premium,Monthly,7,76.54, No,N/A,South
CUST-21834,2025-04-22,  Basic ,Annual,14,14.52,No,N/A,South
CUST-21835,2025-02-19,BASIC,Annual,8,15.52,No,N/A,North
CUST-21836,22/10/2024,premium,Annual,4,82.11,YES,Product Bug,East
CUST-21837,2024-07-16,  Basic ,Annual,4,14.53,YES,Price,East
CUST-21838,2024-02-18,standard,Monthly,1,38.28,Yes,Competitor,South
CUST-21839,2024-03-02,  Basic ,Annual,13,15.52, No,N/A,West
CUST-21840,03/10/2024,Standard  ,Monthly,8,38.72,YES,Customer Support,West
CUST-21841,2024-12-10,PREMIUM,Monthly,15,75.29,Yes ,Customer Support,East
CUST-21842,2024-09-30,standard,Monthly,21,37.82,Yes,Customer Support,South
CUST-21843,,standard,Monthly,13,40.43,yes,Price,West
CUST-21844,2025-01-17,Standard  ,Monthly,13,39.18,Yes ,Price,West
CUST-21845,2025-02-17,PREMIUM,Annual,17,80.78,yes,Customer Support,South
CUST-21846,2025-03-14,PREMIUM,Monthly,3,75.53, No,N/A,North
CUST-21847,2024-11-27,STANDARD,Annual,23,38.42,No,N/A,East
CUST-21848,2024-07-05,premium,Annual,0,79.54,Yes,No_Reason,South
CUST-21849,2024-08-28,PREMIUM,Annual,7,79.96,NO,N/A,South
CUST-21850,2024-08-02,BASIC,Monthly,20,14.58,NO,N/A,North
CUST-21851,19/12/2024,Premium,Annual,14,76.71,yes,Customer Support,East
CUST-21852,2024-03-25,premium,Monthly,18,81.99,no,N/A,West
CUST-21853,01/02/2025,Premium,Annual,7,82.58,No,N/A,West
CUST-21854,2024-11-26,Premium,Annual,17,78.64,no,N/A,East
CUST-21855,2025-04-06,premium,Annual,17,82.19,no,N/A,West
CUST-21856,2024-10-12,  Basic ,Monthly,24,15.46, No,N/A,West
CUST-21857,2024-02-26,PREMIUM,Monthly,14,77.7,No,N/A,East
CUST-21858,2025-03-06,PREMIUM,Annual,21,78.89, No,N/A,South
CUST-21859,2024-11-05,Standard,Annual,14,38.71,NO,N/A,South
CUST-21860,2024-03-10,Basic,,5,14.92,YES,No_Reason,North
CUST-21861,2024-09-20,Premium,Monthly,3,80.8,no,N/A,South
CUST-21862,2025-01-07,premium,Monthly,3,76.93,no,N/A,West
CUST-21863,2025-01-25,  Basic ,Monthly,7,15.6,NO,N/A,East
CUST-21864,2024-07-16,Basic,Monthly,9,15.22,yes,Customer Support,North
CUST-21865,2024-11-14,standard,Monthly,2,39.99,Yes,No_Reason,East
CUST-21866,2025-02-11,Premium,Annual,11,75.88,No,N/A,South
CUST-21867,2025-02-16,basic,Annual,24,15.03,no,N/A,South
CUST-21868,2025-02-07,BASIC,,4,14.76,No,N/A,South
CUST-21869,2025-03-16,Standard  ,Monthly,6,37.91, No,N/A,West
CUST-21870,2024-06-21,Standard  ,Annual,23,38.7,No,N/A,North
CUST-21871,2024-12-30,premium,Monthly,17,79.44,no,N/A,West
CUST-21872,,Standard  ,Monthly,10,39.13,no,N/A,East
CUST-21873,2025-03-30,BASIC,Monthly,16,14.79, No,N/A,North
CUST-21874,07/01/2025,PREMIUM,Annual,1,76.29,yes,Product Bug,South
CUST-21875,2025-03-08,BASIC,Monthly,10,15.58,no,N/A,North
CUST-21876,2024-06-23,Basic,Annual,24,14.51,no,N/A,East
CUST-21877,INVALID_DATE,BASIC,Annual,16,15.29,yes,Product Bug,North
CUST-21878,2024-08-22,standard,Monthly,11,38.88,No,N/A,East
CUST-21879,2024-08-15,basic,Monthly,9,15.6,NO,N/A,East
CUST-21880,04/07/2024,Basic,Monthly,0,14.41,YES,Price,South
CUST-21881,2025-05-03,premium,Annual,17,81.59,NO,N/A,East
CUST-21882,2024-09-25,  Basic ,Monthly,13,14.33,Yes,No_Reason,East
CUST-21883,INVALID_DATE,STANDARD,Monthly,21,40.52,NO,N/A,West
CUST-21884,2024-07-19,PREMIUM,Annual,14,82.87,No,N/A,South
CUST-21885,2024-05-22,BASIC,Annual,11,14.77, No,N/A,South
CUST-21886,2024-01-18,  Basic ,Annual,21,15.62,NO,N/A,West
CUST-21887,20/09/2024,Basic,Monthly,14,14.77,YES,No_Reason,West
CUST-21888,09/03/2025,premium,Monthly,15,78.37,yes,Competitor,South
CUST-21889,INVALID_DATE,STANDARD,Annual,19,39.25,NO,N/A,East
CUST-21890,,Premium,,13,81.81,NO,N/A,East
CUST-21891,2024-05-28,BASIC,Monthly,20,14.32,Yes,Price,West
CUST-21892,2024-03-02,premium,Monthly,7,76.85,Yes ,Product Bug,East
CUST-21893,03/03/2025,BASIC,Monthly,16,14.83,Yes,No_Reason,South
CUST-21894,2024-10-15,STANDARD,Monthly,9,38.31,no,N/A,South
CUST-21895,2024-12-07,premium,Annual,21,80.27,no,N/A,South
CUST-21896,2025-05-07,Premium,Monthly,1,82.19, No,N/A,East
CUST-21897,2024-03-26,Premium,,9,81.8,No,N/A,North
CUST-21898,2025-05-06,premium,Monthly,16,79.74,no,N/A,North
CUST-21899,25/06/2024,basic,Annual,10,14.76,No,N/A,North
CUST-21900,2025-01-25,  Basic ,Monthly,16,14.79,no,N/A,South
CUST-21901,2024-05-06,BASIC,Monthly,3,15.12,No,N/A,North
CUST-21902,2024-06-05,Standard,Monthly,1,38.37,Yes ,Price,East
CUST-21903,2024-10-19,PREMIUM,Annual,18,81.89,Yes ,Customer Support,East
CUST-21904,,Premium,Annual,13,75.58,Yes,Competitor,North
CUST-21905,2025-01-06,PREMIUM,Annual,15,80.55,NO,N/A,East
CUST-21906,2025-03-17,premium,Annual,20,77.19, No,N/A,West
CUST-21907,2024-03-10,Basic,Annual,11,15.37,no,N/A,North
CUST-21908,25/01/2025,PREMIUM,Annual,23,82.48, No,N/A,West
CUST-21909,2025-01-07,PREMIUM,Annual,19,75.82,NO,N/A,North
CUST-21910,2024-10-20,Premium,Annual,13,79.47,no,N/A,North
CUST-21911,2024-09-19,premium,Monthly,10,75.35,Yes ,Product Bug,West
CUST-21912,23/10/2024,BASIC,Monthly,12,15.26,Yes ,Price,North
CUST-21913,2024-08-30,premium,Monthly,3,81.63,Yes ,Customer Support,South
CUST-21914,2024-09-10,Basic,Monthly,18,15.01,no,N/A,East
CUST-21915,,basic,Monthly,15,15.72,NO,N/A,South
CUST-21916,,STANDARD,Monthly,22,40.14,no,N/A,East
CUST-21917,02/05/2024,Premium,Monthly,13,79.7,no,N/A,North
CUST-21918,12/02/2025,basic,Monthly,10,14.51,yes,Customer Support,South
CUST-21919,2024-01-27,Standard,Monthly,7,37.64,Yes,Product Bug,South
CUST-21920,03/07/2024,basic,Monthly,6,14.76,Yes,Competitor,North
CUST-21921,2025-02-07,Standard  ,Monthly,3,40.88,yes,Customer Support,East
CUST-21922,INVALID_DATE,PREMIUM,Monthly,12,77.54,No,N/A,East
CUST-21437,2024-10-17,STANDARD,Annual,13,39.44,No,N/A,East
CUST-21923,2024-03-16,Standard,Monthly,4,37.87,Yes ,No_Reason,North
CUST-21924,2024-06-10,STANDARD,Monthly,14,38.87,No,N/A,North
CUST-21925,2024-01-21,  Basic ,Monthly,7,14.34,Yes ,Price,North
CUST-21926,2025-05-14,Standard  ,Monthly,15,40.21,YES,Competitor,South
CUST-21927,2024-12-08,PREMIUM,Monthly,15,76.46,NO,N/A,West
CUST-21928,2024-07-02,standard,Monthly,5,39.49,Yes,Product Bug,West
CUST-21929,27/09/2024,standard,Annual,7,37.95,NO,N/A,North
CUST-21930,2024-04-11,  Basic ,Monthly,9,15.35,no,N/A,South
CUST-21931,2025-05-01,premium,Monthly,4,77.2,Yes,Customer Support,South
CUST-21329,2024-12-03,PREMIUM,Annual,8,79.23,No,N/A,East
CUST-21932,2025-04-25,PREMIUM,Annual,17,75.21,Yes,Customer Support,East
CUST-21933,2025-04-16,Basic,Annual,7,15.55,Yes ,Competitor,North
CUST-21934,2024-10-04,Standard,Monthly,19,37.42,no,N/A,West
CUST-21935,2024-07-21,Basic,Annual,20,15.46,no,N/A,East
CUST-21936,2024-06-19,BASIC,Annual,16,14.67,No,N/A,South
CUST-21937,25/02/2025,PREMIUM,Annual,7,80.82,no,N/A,South
CUST-21938,2024-12-31,Basic,Monthly,0,14.64, No,N/A,East
CUST-21939,2024-02-14,premium,Monthly,4,81.54, No,N/A,North
CUST-21940,2024-03-01,BASIC,Annual,21,15.45,NO,N/A,North
CUST-21941,2025-03-02,PREMIUM,Monthly,17,77.96, No,N/A,East
CUST-21942,INVALID_DATE,  Basic ,Monthly,3,14.49,Yes,Competitor,East
CUST-21943,2024-12-31,Basic,Annual,23,14.8,no,N/A,West
CUST-21944,2025-01-08,Basic,Annual,16,15.49, No,N/A,West
CUST-21945,INVALID_DATE,Standard,Monthly,2,40.88,Yes ,Product Bug,South
CUST-21946,09/09/2024,premium,Annual,11,76.77,NO,N/A,South
CUST-21947,2024-04-03,Premium,Annual,13,78.91,No,N/A,South
CUST-21948,,standard,Annual,9,39.7,no,N/A,West
CUST-21949,,basic,Annual,4,15.26,YES,Customer Support,North
CUST-21950,2025-01-03,standard,Monthly,19,40.54,YES,Competitor,West
CUST-21951,2025-04-02,standard,Annual,23,38.2,YES,Customer Support,North
CUST-21952,2024-03-13,premium,Monthly,21,77.46,Yes ,Competitor,North
CUST-21685,2025-05-10,basic,Monthly,16,14.74,Yes,Product Bug,South
CUST-21953,2024-05-21,standard,Annual,15,37.07,No,N/A,North
CUST-21954,20/01/2025,standard,Annual,18,39.41,no,N/A,East
CUST-21955,2024-08-16,PREMIUM,Monthly,9,80.69, No,N/A,East
CUST-21956,2025-01-25,Basic,Annual,0,14.58,NO,N/A,North
CUST-21957,2024-12-19,standard,Monthly,18,39.86,Yes ,Customer Support,South
CUST-21958,2025-04-15,Standard  ,Annual,3,39.08,NO,N/A,West
CUST-21959,2024-08-19,basic,Annual,4,14.31,Yes,No_Reason,South
CUST-21960,2024-05-08,STANDARD,Annual,20,38.14,No,N/A,North
CUST-21961,2025-05-02,basic,Annual,24,15.07, No,N/A,North
CUST-21962,2024-03-20,Basic,Monthly,18,15.07,YES,Customer Support,West
CUST-21963,2025-01-29,premium,Annual,17,79.82,No,N/A,North
CUST-21964,10/12/2024,premium,,21,75.29,NO,N/A,East
CUST-21965,,standard,Annual,1,40.44, No,N/A,East
CUST-21966,2025-02-09,  Basic ,Monthly,3,15.46,YES,Price,West
CUST-21967,09/10/2024,premium,Annual,22,76.17,yes,No_Reason,East
CUST-21968,2024-06-25,STANDARD,Annual,19,37.83,No,N/A,West
CUST-21969,2025-03-12,basic,Annual,16,15.31,YES,No_Reason,West
CUST-21970,2024-06-26,standard,Annual,-1,38.24, No,N/A,South
CUST-20068,2025-03-06,Standard,Monthly,-11,40.2,yes,Product Bug,East
CUST-21971,03/03/2024,premium,Annual,1,77.22,Yes ,No_Reason,West
CUST-21972,2024-03-08,premium,Annual,2,80.01,yes,No_Reason,East
CUST-21973,,Standard  ,Annual,19,39.86,NO,N/A,North
CUST-21974,2024-10-29,Standard,Annual,21,40.56,Yes ,Customer Support,South
CUST-21975,20/03/2025,Premium,Annual,6,78.51, No,N/A,East
CUST-21976,2024-08-14,STANDARD,Annual,6,38.64,no,N/A,North
CUST-21977,2024-11-15,standard,Monthly,24,37.74,No,N/A,South
CUST-21978,20/12/2024,  Basic ,Monthly,21,15.63,no,N/A,North
CUST-21979,2024-03-11,standard,Annual,18,39.66,NO,N/A,West
CUST-21980,2024-04-02,Basic,,13,15.36,Yes,Customer Support,South
CUST-21981,2024-12-05,premium,Annual,22,78.2,no,N/A,East
CUST-21982,2024-10-13,Premium,Annual,18,76.33,no,N/A,South
CUST-21983,2024-09-13,Standard,Annual,9,39.74, No,N/A,South
CUST-21984,2024-06-13,  Basic ,Monthly,20,15.73,No,N/A,South
CUST-21985,2024-02-22,PREMIUM,Annual,10,77.42,NO,N/A,West
CUST-21986,2024-09-07,BASIC,Monthly,19,15.32, No,N/A,East
CUST-21987,2024-10-19,basic,Monthly,0,15.08,Yes ,Price,North
CUST-21988,09/07/2024,PREMIUM,Monthly,-2,75.87,YES,Price,East
CUST-21989,2025-03-07,Standard  ,,13,39.39,no,N/A,East
CUST-21990,16/02/2025,basic,Monthly,0,14.7,yes,Price,South
CUST-21991,2025-04-12,Standard,Annual,24,38.38,Yes ,Customer Support,South
CUST-21992,INVALID_DATE,  Basic ,Monthly,2,15.54, No,N/A,South
CUST-21993,2025-02-05,BASIC,Annual,19,15.39, No,N/A,East
CUST-21994,19/10/2024,premium,Annual,9,75.09,No,N/A,South
CUST-21995,2024-05-15,BASIC,Monthly,21,14.47, No,N/A,East
CUST-21996,2025-04-28,PREMIUM,Monthly,12,75.6,Yes,Customer Support,South
CUST-21997,2024-04-23,STANDARD,Monthly,22,40.47, No,N/A,East
CUST-21998,2025-05-03,Basic,Monthly,5,14.35,Yes ,Customer Support,North
CUST-21999,30/09/2024,Standard  ,Monthly,17,39.32,No,N/A,South
CUST-22000,2024-12-26,basic,Monthly,5,15.4,Yes,Competitor,West
