Transaction_ID,Date,Customer_ID,Segment,Product_Name,Category,Quantity,Unit_Price,Revenue,Cost,Profit,Region
TXN-10705,2025-11-15,CUST-1146,Corporate,Sticky Notes Pastel,Office Supplies,9,7.86,70.74,17.74,53.0,East
TXN-10706,2025-08-30,CUST-1018,Consumer,UltraWide Monitor 34,Technology,9,405.88,3652.92,2627.18,1025.74,West
TXN-10707,2025-11-21,CUST-1065,Corporate,Premium Notebook A5,Office Supplies,3,11.41,34.23,11.97,22.26,South
TXN-10708,2025-01-19,CUST-1130,Home Office,Standing Desk Frame,Furniture,9,286.99,2582.91,1522.37,1060.54,South
TXN-10709,2025-06-03,CUST-1085,Corporate,Wireless Mouse M2,Technology,4,24.33,97.32,38.67,58.65,East
TXN-10710,2025-12-17,CUST-1078,Consumer,Filing Cabinet 3-Drawer,Furniture,9,157.01,1413.09,762.22,650.87,South
TXN-10711,2025-09-30,CUST-1147,Consumer,Smart Bluetooth Speaker,Technology,5,81.69,408.45,208.02,200.43,East
TXN-10712,2025-10-17,CUST-1102,Consumer,Executive Wooden Desk,Furniture,3,462.99,1388.97,826.58,562.39,North
TXN-10713,2025-10-27,CUST-1122,Home Office,High-Speed USB-C Cable,Technology,6,18.28,109.68,33.21,76.47,South
TXN-10714,2025-08-19,CUST-1041,Corporate,Pro Laptop 15,Technology,1,1199.74,1199.74,852.66,347.08,West
TXN-10715,2025-08-16,CUST-1059,Home Office,Premium Notebook A5,Office Supplies,7,11.59,81.13,28.92,52.21,South
TXN-10716,2025-09-01,CUST-1074,Corporate,Filing Cabinet 3-Drawer,Furniture,3,144.04,432.12,233.43,198.69,East
TXN-10717,2025-12-28,CUST-1104,Corporate,High-Speed USB-C Cable,Technology,2,18.44,36.88,11.23,25.65,East
TXN-10718,2025-06-22,CUST-1137,Home Office,Filing Cabinet 3-Drawer,Furniture,7,149.95,1049.65,572.06,477.59,East
TXN-10719,2025-08-25,CUST-1089,Home Office,High-Speed USB-C Cable,Technology,4,17.99,71.96,21.59,50.37,East
TXN-10720,2025-07-22,CUST-1060,Corporate,Filing Cabinet 3-Drawer,Furniture,10,147.35,1473.5,823.98,649.52,East
TXN-10721,2025-06-03,CUST-1029,Corporate,Gel Pens (Pack of 12),Office Supplies,8,15.0,120.0,35.33,84.67,West
TXN-10722,2025-05-08,CUST-1094,Home Office,Standing Desk Frame,Furniture,9,292.46,2632.14,1548.75,1083.39,South
TXN-10723,2025-01-01,CUST-1082,Corporate,Executive Wooden Desk,Furniture,5,454.93,2274.65,1348.87,925.78,North
TXN-10724,2025-02-24,CUST-1008,Corporate,Gel Pens (Pack of 12),Office Supplies,10,14.27,142.7,43.01,99.69,South
TXN-10725,2025-11-02,CUST-1122,Consumer,Executive Wooden Desk,Furniture,10,428.27,4282.7,2560.63,1722.07,East
TXN-10726,2025-07-25,CUST-1039,Consumer,Pro Laptop 15,Technology,3,1199.74,3599.22,2500.38,1098.84,South
TXN-10727,2025-05-17,CUST-1121,Home Office,Sticky Notes Pastel,Office Supplies,10,7.95,79.5,20.04,59.46,East
TXN-10728,2025-07-12,CUST-1016,Home Office,Pro Laptop 15,Technology,5,1157.56,5787.8,4096.03,1691.77,West
TXN-10729,2025-12-22,CUST-1001,Consumer,UltraWide Monitor 34,Technology,9,414.7,3732.3,2696.59,1035.71,South
TXN-10730,2025-10-19,CUST-1098,Corporate,Premium Notebook A5,Office Supplies,1,11.7,11.7,4.13,7.57,East
TXN-10731,2025-07-16,CUST-1102,Corporate,Standing Desk Frame,Furniture,8,289.05,2312.4,1410.1,902.3,South
TXN-10732,2025-07-12,CUST-1001,Consumer,Pro Laptop 15,Technology,2,1172.85,2345.7,1624.4,721.3,North
TXN-10733,2025-04-08,CUST-1052,Consumer,Wireless Mouse M2,Technology,8,26.13,209.04,84.43,124.61,East
TXN-10734,2025-03-04,CUST-1030,Home Office,Sticky Notes Pastel,Office Supplies,6,8.16,48.96,12.42,36.54,South
TXN-10735,2025-02-27,CUST-1008,Home Office,Sticky Notes Pastel,Office Supplies,2,8.16,16.32,4.14,12.18,East
TXN-10736,2025-11-24,CUST-1088,Corporate,High-Speed USB-C Cable,Technology,5,17.7,88.5,26.29,62.21,East
TXN-10737,2025-09-06,CUST-1088,Home Office,Sticky Notes Pastel,Office Supplies,7,7.71,53.97,13.67,40.3,West
TXN-10738,2025-08-18,CUST-1033,Home Office,High-Speed USB-C Cable,Technology,6,17.49,104.94,31.32,73.62,North
TXN-10739,2025-05-18,CUST-1116,Consumer,Standing Desk Frame,Furniture,8,299.73,2397.84,1457.41,940.43,South
TXN-10740,2025-08-06,CUST-1118,Home Office,Pro Laptop 15,Technology,7,1186.1,8302.7,5731.35,2571.35,West
TXN-10741,2025-04-05,CUST-1146,Home Office,UltraWide Monitor 34,Technology,6,414.31,2485.86,1800.01,685.85,East
TXN-10743,2025-12-29,CUST-1067,Home Office,Sticky Notes Pastel,Office Supplies,1,8.0,8.0,2.0,6.0,South
TXN-10745,2025-08-13,CUST-1118,Corporate,Gel Pens (Pack of 12),Office Supplies,3,15.52,46.56,14.23,32.33,South
TXN-10746,2025-04-08,CUST-1088,Corporate,Premium Notebook A5,Office Supplies,1,11.49,11.49,3.95,7.54,South
TXN-10748,2025-03-28,CUST-1087,Consumer,High-Speed USB-C Cable,Technology,6,17.27,103.62,30.57,73.05,North
TXN-10749,2025-04-09,CUST-1026,Consumer,Gel Pens (Pack of 12),Office Supplies,2,14.71,29.42,8.8,20.62,East
TXN-10750,2025-05-29,CUST-1116,Corporate,Executive Wooden Desk,Furniture,1,442.61,442.61,266.14,176.47,South
TXN-10751,2025-05-30,CUST-1121,Home Office,Premium Notebook A5,Office Supplies,4,11.53,46.12,16.2,29.92,North
TXN-10752,2025-12-21,CUST-1075,Corporate,High-Speed USB-C Cable,Technology,5,18.47,92.35,27.47,64.88,North
TXN-10753,2025-09-06,CUST-1009,Corporate,UltraWide Monitor 34,Technology,1,413.79,413.79,302.65,111.14,North
TXN-10754,2025-12-19,CUST-1051,Consumer,Sticky Notes Pastel,Office Supplies,5,7.64,38.2,9.71,28.49,East
TXN-10755,2025-10-12,CUST-1120,Home Office,Standing Desk Frame,Furniture,5,312.07,1560.35,952.28,608.07,West
TXN-10757,2025-01-18,CUST-1023,Home Office,High-Speed USB-C Cable,Technology,7,18.11,126.77,38.54,88.23,West
TXN-10758,2025-03-02,CUST-1026,Corporate,Gel Pens (Pack of 12),Office Supplies,1,14.52,14.52,4.34,10.18,North
TXN-10759,2025-01-05,CUST-1021,Home Office,Standing Desk Frame,Furniture,3,307.32,921.96,553.82,368.14,East
TXN-10760,2025-07-20,CUST-1060,Corporate,Standing Desk Frame,Furniture,7,288.97,2022.79,1235.52,787.27,North
TXN-10761,2025-02-19,CUST-1100,Home Office,Sticky Notes Pastel,Office Supplies,4,8.06,32.24,8.02,24.22,South
TXN-10762,2025-07-07,CUST-1064,Consumer,Wireless Mouse M2,Technology,2,25.8,51.6,20.93,30.67,West
TXN-10765,2025-06-28,CUST-1002,Corporate,Executive Wooden Desk,Furniture,3,470.72,1412.16,849.27,562.89,West
TXN-10766,2025-09-12,CUST-1060,Home Office,High-Speed USB-C Cable,Technology,5,17.56,87.8,26.01,61.79,West
TXN-10767,2025-12-11,CUST-1012,Corporate,Sticky Notes Pastel,Office Supplies,3,8.27,24.81,6.09,18.72,East
TXN-10768,2025-03-18,CUST-1113,Home Office,High-Speed USB-C Cable,Technology,3,18.54,55.62,16.56,39.06,South
TXN-10769,2025-07-23,CUST-1014,Corporate,Sticky Notes Pastel,Office Supplies,7,7.99,55.93,14.25,41.68,South
TXN-10772,2025-04-25,CUST-1031,Corporate,Executive Wooden Desk,Furniture,10,439.38,4393.8,2686.81,1706.99,East
TXN-10773,2025-10-23,CUST-1046,Home Office,Ergonomic Chair,Furniture,4,252.56,1010.24,651.81,358.43,South
TXN-10774,2025-08-17,CUST-1055,Consumer,Wireless Mouse M2,Technology,5,24.23,121.15,49.32,71.83,South
TXN-10775,2025-01-06,CUST-1097,Home Office,Smart Bluetooth Speaker,Technology,8,77.02,616.16,307.83,308.33,West
TXN-10776,2025-07-28,CUST-1001,Consumer,Pro Laptop 15,Technology,5,1203.05,6015.25,4189.62,1825.63,West
TXN-10777,2025-09-04,CUST-1091,Consumer,Pro Laptop 15,Technology,3,1149.23,3447.69,2390.97,1056.72,North
TXN-10778,2025-04-27,CUST-1099,Consumer,Smart Bluetooth Speaker,Technology,6,82.77,496.62,249.3,247.32,East
TXN-10780,2025-11-17,CUST-1147,Corporate,Ergonomic Chair,Furniture,6,251.64,1509.84,989.4,520.44,West
TXN-10781,2025-04-08,CUST-1099,Corporate,Standing Desk Frame,Furniture,8,285.96,2287.68,1345.61,942.07,North
TXN-10782,2025-04-03,CUST-1053,Consumer,Premium Notebook A5,Office Supplies,10,11.78,117.8,41.74,76.06,South
TXN-10783,2025-03-31,CUST-1019,Corporate,Gel Pens (Pack of 12),Office Supplies,5,15.47,77.35,22.85,54.5,West
TXN-10784,2025-01-06,CUST-1086,Home Office,High-Speed USB-C Cable,Technology,8,17.56,140.48,42.89,97.59,South
TXN-10785,2025-09-14,CUST-1077,Home Office,Wireless Mouse M2,Technology,10,24.95,249.5,98.35,151.15,West
TXN-10786,2025-02-02,CUST-1141,Consumer,High-Speed USB-C Cable,Technology,3,18.62,55.86,16.61,39.25,South
TXN-10788,2025-09-16,CUST-1012,Consumer,Executive Wooden Desk,Furniture,10,453.41,4534.1,2719.1,1815.0,South
TXN-10789,2025-04-12,CUST-1021,Consumer,Smart Bluetooth Speaker,Technology,1,82.55,82.55,41.39,41.16,South
TXN-10790,2025-07-10,CUST-1145,Home Office,Wireless Mouse M2,Technology,8,24.54,196.32,78.45,117.87,South
TXN-10791,2025-09-04,CUST-1054,Consumer,Premium Notebook A5,Office Supplies,4,11.85,47.4,16.74,30.66,West
TXN-10792,2025-04-24,CUST-1127,Consumer,Gel Pens (Pack of 12),Office Supplies,9,15.04,135.36,41.34,94.02,South
TXN-10793,2025-08-13,CUST-1114,Consumer,Wireless Mouse M2,Technology,6,24.54,147.24,59.82,87.42,West
TXN-10794,2025-12-26,CUST-1011,Home Office,Filing Cabinet 3-Drawer,Furniture,10,153.01,1530.1,847.06,683.04,North
TXN-10795,2025-07-28,CUST-1006,Corporate,Wireless Mouse M2,Technology,9,23.78,214.02,85.95,128.07,East
TXN-10796,2025-03-26,CUST-1149,Consumer,High-Speed USB-C Cable,Technology,3,17.41,52.23,15.79,36.44,North
TXN-10797,2025-12-21,CUST-1085,Corporate,Executive Wooden Desk,Furniture,9,446.0,4014.0,2450.95,1563.05,South
TXN-10798,2025-05-19,CUST-1104,Home Office,UltraWide Monitor 34,Technology,2,404.75,809.5,588.67,220.83,North
TXN-10799,2025-01-05,CUST-1088,Corporate,Standing Desk Frame,Furniture,4,295.14,1180.56,710.7,469.86,North
TXN-10801,2025-11-10,CUST-1068,Corporate,Smart Bluetooth Speaker,Technology,7,80.32,562.24,286.46,275.78,East
TXN-10802,2025-11-25,CUST-1148,Home Office,Filing Cabinet 3-Drawer,Furniture,5,154.54,772.7,428.38,344.32,West
TXN-10803,2025-03-11,CUST-1139,Consumer,Smart Bluetooth Speaker,Technology,1,78.08,78.08,38.54,39.54,South
TXN-10804,2025-10-23,CUST-1026,Consumer,Premium Notebook A5,Office Supplies,9,11.58,104.22,36.03,68.19,North
TXN-10805,2025-11-16,CUST-1046,Home Office,Executive Wooden Desk,Furniture,1,440.98,440.98,261.94,179.04,North
TXN-10806,2025-10-03,CUST-1020,Consumer,Sticky Notes Pastel,Office Supplies,7,8.12,56.84,14.02,42.82,South
TXN-10807,2025-04-23,CUST-1118,Corporate,Pro Laptop 15,Technology,7,1146.11,8022.77,5510.04,2512.73,North
TXN-10808,2025-01-27,CUST-1141,Consumer,Standing Desk Frame,Furniture,4,298.7,1194.8,728.11,466.69,North
TXN-10809,2025-04-20,CUST-1093,Consumer,Filing Cabinet 3-Drawer,Furniture,10,153.34,1533.4,846.44,686.96,North
TXN-10810,2025-12-10,CUST-1083,Home Office,Standing Desk Frame,Furniture,3,302.45,907.35,540.6,366.75,North
TXN-10811,2025-08-04,CUST-1097,Corporate,Gel Pens (Pack of 12),Office Supplies,2,14.42,28.84,8.75,20.09,East
TXN-10812,2025-02-05,CUST-1093,Consumer,Wireless Mouse M2,Technology,4,24.03,96.12,39.08,57.04,South
TXN-10813,2025-06-30,CUST-1135,Consumer,Executive Wooden Desk,Furniture,6,428.04,2568.24,1567.91,1000.33,South
TXN-10814,2025-08-22,CUST-1013,Corporate,Premium Notebook A5,Office Supplies,10,12.19,121.9,43.31,78.59,East
TXN-10815,2025-11-27,CUST-1148,Home Office,UltraWide Monitor 34,Technology,8,399.4,3195.2,2345.6,849.6,North
TXN-10816,2025-02-02,CUST-1002,Consumer,Smart Bluetooth Speaker,Technology,4,82.98,331.92,165.76,166.16,South
TXN-10818,2025-11-25,CUST-1057,Home Office,Ergonomic Chair,Furniture,9,259.76,2337.84,1505.34,832.5,East
TXN-10819,2025-09-19,CUST-1023,Home Office,Filing Cabinet 3-Drawer,Furniture,1,149.95,149.95,80.97,68.98,East
TXN-10820,2025-08-23,CUST-1088,Consumer,High-Speed USB-C Cable,Technology,6,17.17,103.02,30.9,72.12,North
TXN-10821,2025-01-17,CUST-1094,Home Office,Gel Pens (Pack of 12),Office Supplies,7,14.95,104.65,31.38,73.27,East
TXN-10822,2025-01-11,CUST-1138,Home Office,Standing Desk Frame,Furniture,4,309.9,1239.6,742.52,497.08,North
TXN-10824,2025-11-28,CUST-1041,Home Office,Premium Notebook A5,Office Supplies,2,11.6,23.2,8.05,15.15,South
TXN-10825,2025-09-06,CUST-1075,Corporate,Gel Pens (Pack of 12),Office Supplies,6,15.17,91.02,27.51,63.51,North
TXN-10826,2025-12-31,CUST-1127,Home Office,High-Speed USB-C Cable,Technology,10,17.89,178.9,54.51,124.39,South
TXN-10827,2025-06-17,CUST-1148,Corporate,Executive Wooden Desk,Furniture,9,435.31,3917.79,2330.3,1587.49,East
TXN-10828,2025-10-20,CUST-1111,Home Office,Filing Cabinet 3-Drawer,Furniture,8,153.29,1226.32,667.73,558.59,North
TXN-10830,2025-02-10,CUST-1057,Corporate,Standing Desk Frame,Furniture,5,296.99,1484.95,901.07,583.88,North
TXN-10831,2025-08-15,CUST-1019,Home Office,Premium Notebook A5,Office Supplies,1,12.3,12.3,4.37,7.93,North
TXN-10832,2025-08-28,CUST-1076,Corporate,Wireless Mouse M2,Technology,7,24.8,173.6,69.91,103.69,South
TXN-10833,2025-01-24,CUST-1105,Consumer,UltraWide Monitor 34,Technology,6,389.63,2337.78,1716.87,620.91,East
TXN-10834,2025-08-11,CUST-1019,Corporate,UltraWide Monitor 34,Technology,10,418.87,4188.7,3033.04,1155.66,West
TXN-10835,2025-01-06,CUST-1089,Consumer,Smart Bluetooth Speaker,Technology,5,80.09,400.45,198.18,202.27,South
TXN-10836,2025-07-30,CUST-1045,Corporate,Ergonomic Chair,Furniture,7,249.18,1744.26,1121.56,622.7,East
TXN-10837,2025-08-28,CUST-1089,Corporate,Gel Pens (Pack of 12),Office Supplies,6,14.79,88.74,26.54,62.2,South
TXN-10838,2025-01-18,CUST-1047,Consumer,Ergonomic Chair,Furniture,9,247.24,2225.16,1430.56,794.6,North
TXN-10839,2025-10-11,CUST-1009,Home Office,Pro Laptop 15,Technology,5,1245.99,6229.95,4331.06,1898.89,North
TXN-10840,2025-04-24,CUST-1058,Consumer,Premium Notebook A5,Office Supplies,5,12.03,60.15,21.37,38.78,East
TXN-10841,2025-10-22,CUST-1035,Home Office,Gel Pens (Pack of 12),Office Supplies,1,14.27,14.27,4.33,9.94,North
TXN-10842,2025-12-09,CUST-1085,Home Office,Pro Laptop 15,Technology,9,1244.92,11204.28,7971.85,3232.43,West
TXN-10843,2025-07-02,CUST-1071,Home Office,Ergonomic Chair,Furniture,1,258.17,258.17,170.47,87.7,North
TXN-10844,2025-01-25,CUST-1008,Home Office,Sticky Notes Pastel,Office Supplies,10,8.35,83.5,21.05,62.45,East
TXN-10845,2025-02-25,CUST-1130,Consumer,High-Speed USB-C Cable,Technology,1,18.25,18.25,5.42,12.83,East
TXN-10846,2025-08-24,CUST-1083,Consumer,Pro Laptop 15,Technology,9,1182.05,10638.45,7567.13,3071.32,North
TXN-10847,2025-03-07,CUST-1044,Consumer,Smart Bluetooth Speaker,Technology,7,78.23,547.61,274.24,273.37,West
TXN-11708,2025-06-16,CUST-1054,Consumer,High-Speed USB-C Cable,Technology,6,18.38,110.28,32.6,77.68,West
TXN-10849,2025-09-18,CUST-1058,Consumer,Premium Notebook A5,Office Supplies,7,12.51,87.57,30.38,57.19,South
TXN-10851,2025-09-13,CUST-1004,Home Office,Filing Cabinet 3-Drawer,Furniture,7,156.79,1097.53,593.98,503.55,West
TXN-10852,2025-07-22,CUST-1030,Corporate,Filing Cabinet 3-Drawer,Furniture,7,143.8,1006.6,557.86,448.74,South
TXN-10853,2025-02-14,CUST-1014,Corporate,Smart Bluetooth Speaker,Technology,9,82.5,742.5,374.29,368.21,South
TXN-10854,2025-09-08,CUST-1095,Home Office,Smart Bluetooth Speaker,Technology,5,76.58,382.9,190.42,192.48,South
TXN-10855,2025-09-07,CUST-1122,Home Office,Executive Wooden Desk,Furniture,3,430.82,1292.46,765.91,526.55,North
TXN-10856,2025-08-03,CUST-1114,Consumer,Ergonomic Chair,Furniture,3,247.37,742.11,476.58,265.53,South
TXN-10857,2025-04-30,CUST-1072,Consumer,Sticky Notes Pastel,Office Supplies,2,7.72,15.44,3.93,11.51,West
TXN-10858,2025-07-27,CUST-1065,Home Office,Wireless Mouse M2,Technology,9,24.44,219.96,88.07,131.89,West
TXN-10859,2025-02-12,CUST-1051,Home Office,Executive Wooden Desk,Furniture,8,438.61,3508.88,2110.59,1398.29,North
TXN-10862,2025-02-15,CUST-1145,Consumer,Wireless Mouse M2,Technology,5,24.95,124.75,50.36,74.39,East
TXN-10863,2025-06-24,CUST-1138,Home Office,Ergonomic Chair,Furniture,8,260.18,2081.44,1347.11,734.33,North
TXN-10864,2025-10-01,CUST-1119,Corporate,UltraWide Monitor 34,Technology,9,389.88,3508.92,2483.96,1024.96,South
TXN-10865,2025-10-22,CUST-1123,Home Office,Wireless Mouse M2,Technology,8,25.04,200.32,78.89,121.43,North
TXN-10866,2025-04-17,CUST-1060,Home Office,Ergonomic Chair,Furniture,7,239.33,1675.31,1100.51,574.8,East
TXN-10867,2025-05-05,CUST-1056,Consumer,Ergonomic Chair,Furniture,7,242.26,1695.82,1094.99,600.83,West
TXN-10869,2025-09-06,CUST-1009,Corporate,Ergonomic Chair,Furniture,6,260.58,1563.48,1022.67,540.81,North
TXN-10870,2025-08-14,CUST-1075,Consumer,Pro Laptop 15,Technology,7,1248.04,8736.28,6097.92,2638.36,South
TXN-10871,2025-05-01,CUST-1034,Home Office,Gel Pens (Pack of 12),Office Supplies,3,14.55,43.65,13.08,30.57,West
TXN-10872,2025-04-03,CUST-1139,Consumer,Gel Pens (Pack of 12),Office Supplies,9,14.93,134.37,39.83,94.54,South
TXN-10873,2025-11-02,CUST-1001,Corporate,UltraWide Monitor 34,Technology,5,394.74,1973.7,1421.06,552.64,West
TXN-10874,2025-11-22,CUST-1029,Home Office,Gel Pens (Pack of 12),Office Supplies,4,14.74,58.96,17.58,41.38,South
TXN-10877,2025-08-14,CUST-1061,Corporate,Standing Desk Frame,Furniture,1,306.84,306.84,182.51,124.33,South
TXN-10878,2025-11-26,CUST-1070,Corporate,Filing Cabinet 3-Drawer,Furniture,9,151.35,1362.15,742.37,619.78,North
TXN-10879,2025-01-01,CUST-1116,Corporate,Pro Laptop 15,Technology,5,1251.42,6257.1,4383.1,1874.0,North
TXN-10880,2025-08-15,CUST-1131,Home Office,Premium Notebook A5,Office Supplies,3,11.84,35.52,12.2,23.32,West
TXN-10881,2025-11-19,CUST-1084,Consumer,High-Speed USB-C Cable,Technology,10,18.02,180.2,53.41,126.79,East
TXN-10882,2025-05-22,CUST-1058,Consumer,Executive Wooden Desk,Furniture,5,450.25,2251.25,1358.63,892.62,East
TXN-10883,2025-10-04,CUST-1107,Home Office,Ergonomic Chair,Furniture,3,260.82,782.46,504.61,277.85,East
TXN-10884,2025-10-12,CUST-1149,Consumer,Filing Cabinet 3-Drawer,Furniture,2,144.06,288.12,155.3,132.82,South
TXN-10885,2025-10-28,CUST-1081,Consumer,Gel Pens (Pack of 12),Office Supplies,1,15.04,15.04,4.51,10.53,West
TXN-10886,2025-01-18,CUST-1037,Home Office,UltraWide Monitor 34,Technology,7,387.86,2715.02,1922.23,792.79,East
TXN-10887,2025-09-02,CUST-1027,Corporate,Executive Wooden Desk,Furniture,1,450.87,450.87,266.55,184.32,South
TXN-10888,2025-05-12,CUST-1023,Consumer,Wireless Mouse M2,Technology,4,24.99,99.96,40.6,59.36,West
TXN-10889,2025-12-08,CUST-1040,Corporate,Executive Wooden Desk,Furniture,1,460.47,460.47,274.67,185.8,North
TXN-10890,2025-03-21,CUST-1097,Consumer,High-Speed USB-C Cable,Technology,7,17.46,122.22,36.82,85.4,North
TXN-10892,2025-06-11,CUST-1068,Corporate,Pro Laptop 15,Technology,2,1246.24,2492.48,1741.0,751.48,West
TXN-10893,2025-10-17,CUST-1012,Home Office,UltraWide Monitor 34,Technology,7,382.91,2680.37,1935.5,744.87,North
TXN-10894,2025-02-02,CUST-1142,Corporate,Ergonomic Chair,Furniture,6,254.89,1529.34,1001.11,528.23,South
TXN-10895,2025-09-25,CUST-1092,Home Office,Sticky Notes Pastel,Office Supplies,7,7.69,53.83,13.47,40.36,West
TXN-10896,2025-08-30,CUST-1146,Home Office,High-Speed USB-C Cable,Technology,6,18.19,109.14,33.22,75.92,South
TXN-10897,2025-07-29,CUST-1139,Corporate,Sticky Notes Pastel,Office Supplies,5,7.74,38.7,9.7,29.0,South
TXN-10898,2025-09-30,CUST-1143,Corporate,Sticky Notes Pastel,Office Supplies,3,7.69,23.07,5.78,17.29,East
TXN-10899,2025-02-04,CUST-1025,Corporate,Wireless Mouse M2,Technology,8,25.45,203.6,82.82,120.78,South
TXN-10900,2025-09-09,CUST-1102,Consumer,Wireless Mouse M2,Technology,2,24.94,49.88,20.34,29.54,West
TXN-10901,2025-06-27,CUST-1028,Home Office,High-Speed USB-C Cable,Technology,9,17.6,158.4,47.74,110.66,East
TXN-10902,2025-12-22,CUST-1030,Corporate,Standing Desk Frame,Furniture,4,306.13,1224.52,739.24,485.28,South
TXN-10903,2025-12-10,CUST-1101,Consumer,Ergonomic Chair,Furniture,2,241.3,482.6,315.52,167.08,West
TXN-10904,2025-11-29,CUST-1113,Corporate,Filing Cabinet 3-Drawer,Furniture,4,149.25,597.0,332.17,264.83,South
TXN-10906,2025-06-06,CUST-1115,Corporate,Executive Wooden Desk,Furniture,4,451.11,1804.44,1098.36,706.08,West
TXN-10907,2025-08-17,CUST-1147,Corporate,Standing Desk Frame,Furniture,9,293.25,2639.25,1571.67,1067.58,West
TXN-10908,2025-07-16,CUST-1023,Corporate,Gel Pens (Pack of 12),Office Supplies,6,15.68,94.08,28.73,65.35,North
TXN-10910,2025-05-21,CUST-1011,Corporate,Sticky Notes Pastel,Office Supplies,9,8.05,72.45,18.06,54.39,East
TXN-10911,2025-06-02,CUST-1021,Corporate,Ergonomic Chair,Furniture,9,243.67,2193.03,1424.59,768.44,West
TXN-10912,2025-05-15,CUST-1147,Home Office,Premium Notebook A5,Office Supplies,7,11.83,82.81,28.83,53.98,South
TXN-10913,2025-06-03,CUST-1044,Corporate,Wireless Mouse M2,Technology,8,25.09,200.72,80.83,119.89,North
TXN-10914,2025-03-14,CUST-1073,Home Office,Wireless Mouse M2,Technology,9,25.0,225.0,88.34,136.66,North
TXN-10916,2025-11-23,CUST-1147,Consumer,Sticky Notes Pastel,Office Supplies,4,7.82,31.28,7.93,23.35,North
TXN-11487,2025-03-06,CUST-1101,Home Office,Sticky Notes Pastel,Office Supplies,8,7.89,63.12,15.63,47.49,North
TXN-10917,2025-01-04,CUST-1099,Consumer,Premium Notebook A5,Office Supplies,1,12.22,12.22,4.31,7.91,West
TXN-10919,2025-02-15,CUST-1086,Consumer,Executive Wooden Desk,Furniture,10,462.87,4628.7,2814.71,1813.99,West
TXN-10920,2025-07-08,CUST-1128,Consumer,Premium Notebook A5,Office Supplies,2,11.84,23.68,8.15,15.53,West
TXN-10921,2025-03-20,CUST-1026,Corporate,Pro Laptop 15,Technology,6,1173.68,7042.08,5021.0,2021.08,North
TXN-10922,2025-09-21,CUST-1071,Corporate,Ergonomic Chair,Furniture,9,249.53,2245.77,1482.66,763.11,North
TXN-10924,2025-02-25,CUST-1123,Corporate,High-Speed USB-C Cable,Technology,10,17.43,174.3,52.62,121.68,West
TXN-10925,2025-10-30,CUST-1049,Corporate,Wireless Mouse M2,Technology,1,24.14,24.14,9.61,14.53,North
TXN-10926,2025-06-16,CUST-1022,Home Office,Standing Desk Frame,Furniture,1,288.69,288.69,172.0,116.69,North
TXN-10927,2025-11-12,CUST-1030,Corporate,Pro Laptop 15,Technology,4,1227.94,4911.76,3503.56,1408.2,East
TXN-10928,2025-03-05,CUST-1062,Consumer,UltraWide Monitor 34,Technology,1,406.15,406.15,291.66,114.49,East
TXN-10929,2025-09-13,CUST-1002,Corporate,Pro Laptop 15,Technology,8,1154.19,9233.52,6569.65,2663.87,South
TXN-10930,2025-12-15,CUST-1032,Consumer,Gel Pens (Pack of 12),Office Supplies,8,14.5,116.0,34.43,81.57,East
