Transaction_ID,Date,Customer_ID,Segment,Product_Name,Category,Quantity,Unit_Price,Cost_Percentage,Region
TXN-10729,2025-12-22,CUST-1001,Consumer,UltraWide Monitor 34,  Technology ,9,414.7,0.7225,SOUTH
TXN-10730,2025-10-19,CUST-1098,Corporate,Premium Notebook A5,Office supplies,1,11.7,0.3531,EAST
TXN-10731,2025-07-16,CUST-1102,Corporate,Standing Desk Frame,Furniture,8,289.05,0.6098,South
TXN-10732,12/07/2025,CUST-1001,Consumer,Pro Laptop 15,Tech,2,1172.85,0.6925,NORTH
TXN-10733,08/04/2025,CUST-1052,Consumer,Wireless Mouse M2,  Technology ,8,26.13,0.4039,east
TXN-10734,2025/03/04,CUST-1030,Home Office,Sticky Notes Pastel,Office supplies,6,8.16,0.2537,South
TXN-10735,2025-02-27,CUST-1008,Home Office,Sticky Notes Pastel,Office Supplies,2,8.16,0.2537, East 
TXN-10736,24/11/2025,CUST-1088,Corporate,High-Speed USB-C Cable,Tech,5,17.7,0.2971,EAST
TXN-10737,2025/09/06,CUST-1088,Home Office,Sticky Notes Pastel,OFFICE SUPPLIES,7,7.71,0.2533,west
TXN-10738,2025/08/18,CUST-1033,Home Office,High-Speed USB-C Cable,Technology,6,17.49,0.2985,north
TXN-10739,2025-05-18,CUST-1116,Consumer,Standing Desk Frame,furniture,8,,0.6078,south
TXN-10740,2025-08-06,CUST-1118,Home Office,Pro Laptop 15,  Technology ,7,1186.1,0.6903,west
TXN-10741,2025/04/05,CUST-1146,Home Office,UltraWide Monitor 34,Tech,6,414.31,0.7241,east
TXN-10742,01/04/2025,CUST-1128,Consumer,Ergonomic Chair,furniture,-5,252.04,0.6473,SOUTH
TXN-10743,2025-12-29,CUST-1067,Home Office,Sticky Notes Pastel,OFFICE SUPPLIES,1,0.0,0.2498,SOUTH
TXN-10744,,CUST-1143,Consumer,Ergonomic Chair,furniture,6,239.0,0.658,north
TXN-10745,2025-08-13,CUST-1118,Corporate,Gel Pens (Pack of 12),OFFICE SUPPLIES,3,15.52,0.3057,south
TXN-10746,2025-04-08,CUST-1088,Corporate,Premium Notebook A5,OFFICE SUPPLIES,1,11.49,0.3439,South
TXN-10747,2025/02/24,CUST-1081,Corporate,Standing Desk Frame,Furniture,,294.87,0.5993,NORTH
TXN-10748,2025-03-28,CUST-1087,Consumer,High-Speed USB-C Cable,Tech,6,17.27,0.295,North
TXN-10749,2025-04-09,CUST-1026,Consumer,Gel Pens (Pack of 12),off_supplies,2,14.71,0.2991,EAST
TXN-10750,2025-05-29,CUST-1116,Corporate,Executive Wooden Desk,Furniture,1,442.61,0.6013,south
TXN-10751,2025-05-30,CUST-1121,Home Office,Premium Notebook A5,Office Supplies,4,11.53,0.3513,NORTH
TXN-10752,21/12/2025,CUST-1075,Corporate,High-Speed USB-C Cable,Tech,5,18.47,0.2975,NORTH
TXN-10753,06/09/2025,CUST-1009,Corporate,UltraWide Monitor 34,Technology,1,413.79,0.7314,North
TXN-10754,2025-12-19,CUST-1051,Consumer,Sticky Notes Pastel,Office Supplies,5,7.64,0.2541,east
TXN-10755,2025-10-12,CUST-1120,Home Office,Standing Desk Frame,furniture,5,312.07,0.6103,west
TXN-10756,2025-08-21,CUST-1088,Consumer,Premium Notebook A5,Office Supplies,,12.58,0.3498, East 
TXN-10757,2025-01-18,CUST-1023,Home Office,High-Speed USB-C Cable,Tech,7,18.11,0.304,WEST
TXN-10758,02/03/2025,CUST-1026,Corporate,Gel Pens (Pack of 12),Office Supplies,1,14.52,0.2987,North
TXN-10759,05/01/2025,CUST-1021,Home Office,Standing Desk Frame,FURNITURE,3,307.32,0.6007,EAST
TXN-10760,2025-07-20,CUST-1060,Corporate,Standing Desk Frame,FURNITURE,7,288.97,0.6108,NORTH
TXN-10761,2025-02-19,CUST-1100,Home Office,Sticky Notes Pastel,OFFICE SUPPLIES,4,8.06,0.2489,SOUTH
TXN-10762,2025-07-07,CUST-1064,Consumer,Wireless Mouse M2,TECHNOLOGY,2,25.8,0.4056,WEST
TXN-10763,INVALID_DATE,CUST-1134,Corporate,High-Speed USB-C Cable,TECHNOLOGY,6,18.53,0.3014,West
TXN-10764,INVALID_DATE,CUST-1049,Home Office,Executive Wooden Desk,Furniture  ,2,441.44,0.5979,North
TXN-10765,2025-06-28,CUST-1002,Corporate,Executive Wooden Desk,Furniture,3,470.72,0.6014,west
TXN-10766,2025-09-12,CUST-1060,Home Office,High-Speed USB-C Cable,  Technology ,5,17.56,0.2962,West
TXN-10767,2025/12/11,CUST-1012,Corporate,Sticky Notes Pastel,OFFICE SUPPLIES,3,8.27,0.2455,EAST
TXN-10768,2025-03-18,CUST-1113,Home Office,High-Speed USB-C Cable,Tech,3,18.54,0.2977,South
TXN-10769,2025-07-23,CUST-1014,Corporate,Sticky Notes Pastel,Office supplies,7,7.99,0.2548,SOUTH
TXN-10770,2025/09/21,CUST-1119,Corporate,Filing Cabinet 3-Drawer,furniture,,147.78,0.5459, East 
TXN-10771,INVALID_DATE,CUST-1026,Corporate,Sticky Notes Pastel,off_supplies,6,8.28,0.2494,south
TXN-10772,2025-04-25,CUST-1031,Corporate,Executive Wooden Desk,FURNITURE,10,439.38,0.6115,east
TXN-10773,2025-10-23,CUST-1046,Home Office,Ergonomic Chair,FURNITURE,4,252.56,0.6452,South
TXN-10774,2025/08/17,CUST-1055,Consumer,Wireless Mouse M2,Technology,5,24.23,0.4071,SOUTH
TXN-10775,2025-01-06,CUST-1097,Home Office,Smart Bluetooth Speaker,Technology,8,77.02,0.4996,West
TXN-10776,2025-07-28,CUST-1001,Consumer,Pro Laptop 15,  Technology ,5,1203.05,0.6965,west
TXN-10777,2025-09-04,CUST-1091,Consumer,Pro Laptop 15,Technology,3,1149.23,0.6935,North
TXN-10778,27/04/2025,CUST-1099,Consumer,Smart Bluetooth Speaker,TECHNOLOGY,6,82.77,0.502,East
TXN-10779,,CUST-1021,Corporate,Gel Pens (Pack of 12),OFFICE SUPPLIES,6,15.38,0.3,North
TXN-10780,2025-11-17,CUST-1147,Corporate,Ergonomic Chair,furniture,6,251.64,0.6553,west
TXN-10781,2025-04-08,CUST-1099,Corporate,Standing Desk Frame,Furniture  ,8,285.96,0.5882,NORTH
TXN-10782,2025-04-03,CUST-1053,Consumer,Premium Notebook A5,OFFICE SUPPLIES,10,11.78,0.3543,SOUTH
TXN-10783,2025-03-31,CUST-1019,Corporate,Gel Pens (Pack of 12),Office supplies,5,15.47,0.2954,west
TXN-10784,2025/01/06,CUST-1086,Home Office,High-Speed USB-C Cable,Tech,8,17.56,0.3053,south
TXN-10785,2025-09-14,CUST-1077,Home Office,Wireless Mouse M2,Tech,10,24.95,0.3942,WEST
TXN-10786,2025/02/02,CUST-1141,Consumer,High-Speed USB-C Cable,  Technology ,3,18.62,0.2974,SOUTH
TXN-10787,,CUST-1143,Corporate,Premium Notebook A5,Office supplies,6,11.89,0.3539,South
TXN-10788,2025-09-16,CUST-1012,Consumer,Executive Wooden Desk,FURNITURE,10,453.41,0.5997,SOUTH
TXN-10789,2025/04/12,CUST-1021,Consumer,Smart Bluetooth Speaker,  Technology ,1,82.55,0.5014,South
TXN-10790,2025-07-10,CUST-1145,Home Office,Wireless Mouse M2,TECHNOLOGY,8,24.54,0.3996,SOUTH
TXN-10791,2025-09-04,CUST-1054,Consumer,Premium Notebook A5,Office Supplies,4,11.85,0.3531,WEST
TXN-10792,24/04/2025,CUST-1127,Consumer,Gel Pens (Pack of 12),Office Supplies,9,15.04,0.3054,south
TXN-10793,2025-08-13,CUST-1114,Consumer,Wireless Mouse M2,TECHNOLOGY,6,24.54,0.4063,WEST
TXN-10794,2025-12-26,CUST-1011,Home Office,Filing Cabinet 3-Drawer,furniture,10,153.01,0.5536,NORTH
TXN-10795,2025-07-28,CUST-1006,Corporate,Wireless Mouse M2,TECHNOLOGY,9,23.78,0.4016, East 
TXN-10796,2025-03-26,CUST-1149,Consumer,High-Speed USB-C Cable,TECHNOLOGY,3,17.41,0.3023,North
TXN-10797,2025-12-21,CUST-1085,Corporate,Executive Wooden Desk,FURNITURE,9,446.0,0.6106,SOUTH
TXN-10798,2025-05-19,CUST-1104,Home Office,UltraWide Monitor 34,Technology,2,404.75,0.7272,North
TXN-10799,2025-01-05,CUST-1088,Corporate,Standing Desk Frame,Furniture,4,295.14,0.602,North
TXN-10800,INVALID_DATE,CUST-1017,Home Office,Smart Bluetooth Speaker,Tech,1,76.73,0.491,EAST
TXN-10801,2025-11-10,CUST-1068,Corporate,Smart Bluetooth Speaker,Technology,7,80.32,0.5095,EAST
TXN-10802,2025-11-25,CUST-1148,Home Office,Filing Cabinet 3-Drawer,Furniture,5,154.54,0.5544,WEST
TXN-10803,2025-03-11,CUST-1139,Consumer,Smart Bluetooth Speaker,  Technology ,1,78.08,0.4936,south
TXN-10804,2025-10-23,CUST-1026,Consumer,Premium Notebook A5,off_supplies,9,11.58,0.3457,north
TXN-10805,2025-11-16,CUST-1046,Home Office,Executive Wooden Desk,FURNITURE,1,440.98,0.594,north
TXN-10806,2025/10/03,CUST-1020,Consumer,Sticky Notes Pastel,OFFICE SUPPLIES,7,8.12,0.2467,SOUTH
TXN-10807,2025-04-23,CUST-1118,Corporate,Pro Laptop 15,TECHNOLOGY,7,1146.11,0.6868,NORTH
TXN-10808,2025-01-27,CUST-1141,Consumer,Standing Desk Frame,FURNITURE,4,298.7,0.6094,NORTH
TXN-10809,2025-04-20,CUST-1093,Consumer,Filing Cabinet 3-Drawer,FURNITURE,10,153.34,0.552,North
TXN-10810,2025-12-10,CUST-1083,Home Office,Standing Desk Frame,Furniture,3,302.45,0.5958,north
TXN-10811,04/08/2025,CUST-1097,Corporate,Gel Pens (Pack of 12),Office Supplies,2,14.42,0.3035,east
TXN-10812,05/02/2025,CUST-1093,Consumer,Wireless Mouse M2,Technology,4,24.03,0.4066,south
TXN-10813,2025-06-30,CUST-1135,Consumer,Executive Wooden Desk,Furniture,6,428.04,0.6105,south
TXN-10814,2025-08-22,CUST-1013,Corporate,Premium Notebook A5,off_supplies,10,12.19,0.3553,east
TXN-10815,2025-11-27,CUST-1148,Home Office,UltraWide Monitor 34,TECHNOLOGY,8,399.4,0.7341,NORTH
TXN-10816,2025-02-02,CUST-1002,Consumer,Smart Bluetooth Speaker,Technology,4,82.98,0.4994,south
TXN-10817,,CUST-1111,Consumer,Smart Bluetooth Speaker,Technology,2,82.0,0.4914,West
TXN-10818,2025-11-25,CUST-1057,Home Office,Ergonomic Chair,furniture,9,259.76,0.6439,East
TXN-10819,2025-09-19,CUST-1023,Home Office,Filing Cabinet 3-Drawer,furniture,1,0.0,0.54,east
TXN-10820,2025-08-23,CUST-1088,Consumer,High-Speed USB-C Cable,Technology,6,17.17,0.2999,NORTH
TXN-10821,2025-01-17,CUST-1094,Home Office,Gel Pens (Pack of 12),OFFICE SUPPLIES,7,14.95,0.2999, East 
TXN-10822,2025-01-11,CUST-1138,Home Office,Standing Desk Frame,FURNITURE,4,309.9,0.599,north
TXN-10823,,CUST-1032,Consumer,Ergonomic Chair,FURNITURE,4,241.66,0.6565,North
TXN-10824,2025-11-28,CUST-1041,Home Office,Premium Notebook A5,Office Supplies,2,11.6,0.3468,south
TXN-10825,2025-09-06,CUST-1075,Corporate,Gel Pens (Pack of 12),Office Supplies,6,15.17,0.3022,north
TXN-10826,2025/12/31,CUST-1127,Home Office,High-Speed USB-C Cable,  Technology ,10,17.89,0.3047,SOUTH
TXN-10827,2025-06-17,CUST-1148,Corporate,Executive Wooden Desk,furniture,9,435.31,0.5948, East 
TXN-10828,2025-10-20,CUST-1111,Home Office,Filing Cabinet 3-Drawer,furniture,8,153.29,0.5445,north
TXN-10829,2025-11-05,CUST-1039,Home Office,High-Speed USB-C Cable,TECHNOLOGY,,18.32,0.3006,NORTH
TXN-10830,2025-02-10,CUST-1057,Corporate,Standing Desk Frame,Furniture,5,296.99,0.6068,NORTH
TXN-10831,2025-08-15,CUST-1019,Home Office,Premium Notebook A5,Office supplies,1,12.3,0.3554,North
TXN-10832,28/08/2025,CUST-1076,Corporate,Wireless Mouse M2,TECHNOLOGY,7,24.8,0.4027,South
TXN-10833,2025-01-24,CUST-1105,Consumer,UltraWide Monitor 34,  Technology ,6,389.63,0.7344,east
TXN-10834,2025-08-11,CUST-1019,Corporate,UltraWide Monitor 34,Technology,10,418.87,0.7241,West
TXN-10835,2025-01-06,CUST-1089,Consumer,Smart Bluetooth Speaker,  Technology ,5,,0.4949,South
TXN-10836,2025/07/30,CUST-1045,Corporate,Ergonomic Chair,Furniture  ,7,249.18,0.643,east
TXN-10837,2025-08-28,CUST-1089,Corporate,Gel Pens (Pack of 12),OFFICE SUPPLIES,6,14.79,0.2991,South
TXN-10838,2025-01-18,CUST-1047,Consumer,Ergonomic Chair,Furniture  ,9,247.24,0.6429,North
TXN-10839,2025-10-11,CUST-1009,Home Office,Pro Laptop 15,Tech,5,1245.99,0.6952,north
TXN-10840,2025-04-24,CUST-1058,Consumer,Premium Notebook A5,Office Supplies,5,12.03,0.3552,EAST
TXN-10841,22/10/2025,CUST-1035,Home Office,Gel Pens (Pack of 12),Office Supplies,1,14.27,0.3034,north
TXN-10842,2025-12-09,CUST-1085,Home Office,Pro Laptop 15,Technology,9,1244.92,0.7115,west
TXN-10843,2025-07-02,CUST-1071,Home Office,Ergonomic Chair,furniture,1,258.17,0.6603,North
TXN-10844,2025-01-25,CUST-1008,Home Office,Sticky Notes Pastel,Office supplies,10,8.35,0.2521,east
TXN-10845,2025-02-25,CUST-1130,Consumer,High-Speed USB-C Cable,Technology,1,18.25,0.2968,EAST
TXN-10846,2025-08-24,CUST-1083,Consumer,Pro Laptop 15,Technology,9,1182.05,0.7113,North
TXN-10847,2025-03-07,CUST-1044,Consumer,Smart Bluetooth Speaker,Technology,7,78.23,0.5008,west
TXN-10848,2025-11-29,CUST-1129,Consumer,High-Speed USB-C Cable,Tech,,18.42,0.2965,East
TXN-11708,2025-06-16,CUST-1054,Consumer,High-Speed USB-C Cable,  Technology ,6,18.38,0.2956,west
TXN-10849,18/09/2025,CUST-1058,Consumer,Premium Notebook A5,OFFICE SUPPLIES,7,12.51,0.3469,SOUTH
TXN-10850,INVALID_DATE,CUST-1072,Corporate,UltraWide Monitor 34,Technology,3,415.25,0.7156,South
TXN-10851,13/09/2025,CUST-1004,Home Office,Filing Cabinet 3-Drawer,furniture,7,156.79,0.5412,West
TXN-10852,22/07/2025,CUST-1030,Corporate,Filing Cabinet 3-Drawer,Furniture,7,143.8,0.5542,SOUTH
TXN-10853,2025/02/14,CUST-1014,Corporate,Smart Bluetooth Speaker,  Technology ,9,82.5,0.5041,South
TXN-10854,08/09/2025,CUST-1095,Home Office,Smart Bluetooth Speaker,  Technology ,5,76.58,0.4973,south
TXN-10855,2025/09/07,CUST-1122,Home Office,Executive Wooden Desk,FURNITURE,3,430.82,0.5926,North
TXN-10856,03/08/2025,CUST-1114,Consumer,Ergonomic Chair,Furniture  ,3,247.37,0.6422,south
TXN-10857,2025-04-30,CUST-1072,Consumer,Sticky Notes Pastel,Office Supplies,2,7.72,0.2546,West
TXN-10858,2025/07/27,CUST-1065,Home Office,Wireless Mouse M2,Technology,9,24.44,0.4004,West
TXN-10859,2025-02-12,CUST-1051,Home Office,Executive Wooden Desk,furniture,8,438.61,0.6015,North
TXN-10860,INVALID_DATE,CUST-1130,Home Office,Pro Laptop 15,Tech,2,1201.49,0.6962,WEST
TXN-10861,2025-05-23,CUST-1032,Home Office,Executive Wooden Desk,furniture,,448.44,0.5996,south
TXN-10862,15/02/2025,CUST-1145,Consumer,Wireless Mouse M2,TECHNOLOGY,5,24.95,0.4037, East 
TXN-10863,24/06/2025,CUST-1138,Home Office,Ergonomic Chair,FURNITURE,8,260.18,0.6472,NORTH
TXN-10864,2025-10-01,CUST-1119,Corporate,UltraWide Monitor 34,Tech,9,389.88,0.7079,South
TXN-10865,2025-10-22,CUST-1123,Home Office,Wireless Mouse M2,TECHNOLOGY,8,25.04,0.3938,north
TXN-10866,2025/04/17,CUST-1060,Home Office,Ergonomic Chair,FURNITURE,7,239.33,0.6569,East
TXN-10867,05/05/2025,CUST-1056,Consumer,Ergonomic Chair,FURNITURE,7,242.26,0.6457,West
TXN-10868,20/05/2025,CUST-1102,Corporate,Smart Bluetooth Speaker,Tech,10,81.87,0.4938,North
TXN-10869,06/09/2025,CUST-1009,Corporate,Ergonomic Chair,Furniture,6,260.58,0.6541,north
TXN-10870,14/08/2025,CUST-1075,Consumer,Pro Laptop 15,Tech,7,1248.04,0.698,south
TXN-10871,2025-05-01,CUST-1034,Home Office,Gel Pens (Pack of 12),Office supplies,3,14.55,0.2997,West
TXN-10872,2025-04-03,CUST-1139,Consumer,Gel Pens (Pack of 12),OFFICE SUPPLIES,9,14.93,0.2964,south
TXN-10873,2025-11-02,CUST-1001,Corporate,UltraWide Monitor 34,Tech,5,394.74,0.72,WEST
TXN-10874,2025-11-22,CUST-1029,Home Office,Gel Pens (Pack of 12),Office supplies,4,14.74,0.2982,South
TXN-10875,2025-06-23,CUST-1050,Consumer,UltraWide Monitor 34,  Technology ,-3,418.96,0.7137,SOUTH
TXN-10876,2025-07-08,CUST-1051,Home Office,Premium Notebook A5,off_supplies,-1,11.73,0.3556,SOUTH
TXN-10877,2025/08/14,CUST-1061,Corporate,Standing Desk Frame,furniture,1,306.84,0.5948,SOUTH
TXN-10878,2025-11-26,CUST-1070,Corporate,Filing Cabinet 3-Drawer,Furniture,9,151.35,0.545,North
TXN-10879,2025-01-01,CUST-1116,Corporate,Pro Laptop 15,Tech,5,1251.42,0.7005,NORTH
TXN-10880,15/08/2025,CUST-1131,Home Office,Premium Notebook A5,off_supplies,3,11.84,0.3436,west
TXN-10881,2025-11-19,CUST-1084,Consumer,High-Speed USB-C Cable,Tech,10,18.02,0.2964, East 
TXN-10882,2025-05-22,CUST-1058,Consumer,Executive Wooden Desk,Furniture  ,5,450.25,0.6035,EAST
TXN-10883,2025-10-04,CUST-1107,Home Office,Ergonomic Chair,FURNITURE,3,260.82,0.6449, East 
TXN-10884,2025-10-12,CUST-1149,Consumer,Filing Cabinet 3-Drawer,FURNITURE,2,144.06,0.539,SOUTH
TXN-10885,2025-10-28,CUST-1081,Consumer,Gel Pens (Pack of 12),Office supplies,1,15.04,0.2996,West
TXN-10886,2025-01-18,CUST-1037,Home Office,UltraWide Monitor 34,  Technology ,7,387.86,0.708,EAST
TXN-10887,2025-09-02,CUST-1027,Corporate,Executive Wooden Desk,Furniture,1,450.87,0.5912,south
TXN-10888,2025-05-12,CUST-1023,Consumer,Wireless Mouse M2,  Technology ,4,24.99,0.4062,West
TXN-10889,2025-12-08,CUST-1040,Corporate,Executive Wooden Desk,Furniture  ,1,460.47,0.5965,North
TXN-10890,2025-03-21,CUST-1097,Consumer,High-Speed USB-C Cable,  Technology ,7,17.46,0.3013,NORTH
TXN-10891,08/10/2025,CUST-1117,Home Office,Smart Bluetooth Speaker,Technology,9,80.32,0.4923,West
TXN-10892,2025-06-11,CUST-1068,Corporate,Pro Laptop 15,TECHNOLOGY,2,1246.24,0.6985,WEST
TXN-10893,2025-10-17,CUST-1012,Home Office,UltraWide Monitor 34,TECHNOLOGY,7,382.91,0.7221,north
TXN-10894,2025-02-02,CUST-1142,Corporate,Ergonomic Chair,Furniture,6,254.89,0.6546,South
TXN-10895,25/09/2025,CUST-1092,Home Office,Sticky Notes Pastel,OFFICE SUPPLIES,7,7.69,0.2502,west
TXN-10896,2025-08-30,CUST-1146,Home Office,High-Speed USB-C Cable,TECHNOLOGY,6,18.19,0.3044,south
TXN-10897,2025-07-29,CUST-1139,Corporate,Sticky Notes Pastel,Office supplies,5,7.74,0.2507,south
TXN-10898,2025-09-30,CUST-1143,Corporate,Sticky Notes Pastel,off_supplies,3,7.69,0.2504, East 
TXN-10899,2025-02-04,CUST-1025,Corporate,Wireless Mouse M2,  Technology ,8,25.45,0.4068,south
TXN-10900,2025/09/09,CUST-1102,Consumer,Wireless Mouse M2,Technology,2,24.94,0.4078,WEST
TXN-10901,2025-06-27,CUST-1028,Home Office,High-Speed USB-C Cable,TECHNOLOGY,9,17.6,0.3014,east
TXN-10902,2025-12-22,CUST-1030,Corporate,Standing Desk Frame,furniture,4,306.13,0.6037,south
TXN-10903,2025-12-10,CUST-1101,Consumer,Ergonomic Chair,FURNITURE,2,241.3,0.6538,WEST
TXN-10904,2025/11/29,CUST-1113,Corporate,Filing Cabinet 3-Drawer,FURNITURE,4,149.25,0.5564,SOUTH
TXN-10905,,CUST-1093,Consumer,UltraWide Monitor 34,TECHNOLOGY,2,389.18,0.7227,EAST
TXN-10906,2025-06-06,CUST-1115,Corporate,Executive Wooden Desk,Furniture  ,4,451.11,0.6087,WEST
TXN-10907,2025-08-17,CUST-1147,Corporate,Standing Desk Frame,FURNITURE,9,293.25,0.5955,West
TXN-10908,2025/07/16,CUST-1023,Corporate,Gel Pens (Pack of 12),Office supplies,6,15.68,0.3054,North
TXN-10909,2025-01-30,CUST-1023,Home Office,Gel Pens (Pack of 12),OFFICE SUPPLIES,-4,14.41,0.3018,north
TXN-10910,2025-05-21,CUST-1011,Corporate,Sticky Notes Pastel,Office Supplies,9,8.05,0.2493, East 
TXN-10911,2025-06-02,CUST-1021,Corporate,Ergonomic Chair,Furniture  ,9,243.67,0.6496,WEST
TXN-10912,2025-05-15,CUST-1147,Home Office,Premium Notebook A5,off_supplies,7,11.83,0.3481,SOUTH
TXN-10913,03/06/2025,CUST-1044,Corporate,Wireless Mouse M2,  Technology ,8,25.09,0.4027,North
TXN-10914,2025/03/14,CUST-1073,Home Office,Wireless Mouse M2,Tech,9,25.0,0.3926,north
TXN-10915,INVALID_DATE,CUST-1115,Consumer,Pro Laptop 15,  Technology ,10,1232.33,0.7132, East 
TXN-10916,2025-11-23,CUST-1147,Consumer,Sticky Notes Pastel,OFFICE SUPPLIES,4,7.82,0.2534,north
TXN-11487,2025-03-06,CUST-1101,Home Office,Sticky Notes Pastel,Office Supplies,8,7.89,0.2477,north
TXN-10917,04/01/2025,CUST-1099,Consumer,Premium Notebook A5,off_supplies,1,12.22,0.3524,west
TXN-10918,28/07/2025,CUST-1144,Home Office,Gel Pens (Pack of 12),OFFICE SUPPLIES,5,14.76,0.3043,SOUTH
TXN-10919,2025/02/15,CUST-1086,Consumer,Executive Wooden Desk,Furniture,10,462.87,0.6081,WEST
TXN-10920,2025-07-08,CUST-1128,Consumer,Premium Notebook A5,Office supplies,2,11.84,0.3443,west
TXN-10921,2025-03-20,CUST-1026,Corporate,Pro Laptop 15,TECHNOLOGY,6,1173.68,0.713,NORTH
TXN-10922,2025-09-21,CUST-1071,Corporate,Ergonomic Chair,Furniture,9,249.53,0.6602,North
TXN-10923,,CUST-1074,Consumer,Filing Cabinet 3-Drawer,FURNITURE,3,142.82,0.5589,east
TXN-11141,2025-02-09,CUST-1131,Home Office,Filing Cabinet 3-Drawer,Furniture,-5,151.96,0.5596,south
TXN-10924,25/02/2025,CUST-1123,Corporate,High-Speed USB-C Cable,Tech,10,17.43,0.3019,west
TXN-10925,2025-10-30,CUST-1049,Corporate,Wireless Mouse M2,  Technology ,1,24.14,0.398,NORTH
TXN-10926,2025-06-16,CUST-1022,Home Office,Standing Desk Frame,Furniture,1,288.69,0.5958,NORTH
TXN-10927,2025-11-12,CUST-1030,Corporate,Pro Laptop 15,Tech,4,1227.94,0.7133,EAST
TXN-10928,2025-03-05,CUST-1062,Consumer,UltraWide Monitor 34,  Technology ,1,406.15,0.7181,east
TXN-10929,2025-09-13,CUST-1002,Corporate,Pro Laptop 15,TECHNOLOGY,8,1154.19,0.7115,SOUTH
TXN-10930,2025-12-15,CUST-1032,Consumer,Gel Pens (Pack of 12),off_supplies,8,14.5,0.2968,east
TXN-10931,2025-01-11,CUST-1067,Consumer,Gel Pens (Pack of 12),off_supplies,6,15.16,0.2971,north
TXN-10932,2025-11-03,CUST-1093,Home Office,UltraWide Monitor 34,Technology,8,380.25,0.7332,SOUTH
TXN-10933,2025-04-15,CUST-1035,Corporate,Premium Notebook A5,Office Supplies,3,11.47,0.353,SOUTH
TXN-10934,2025-04-07,CUST-1114,Consumer,Pro Laptop 15,TECHNOLOGY,-2,0.0,0.6899,North
TXN-10935,2025-12-17,CUST-1050,Home Office,Gel Pens (Pack of 12),off_supplies,7,14.88,0.2954,south
TXN-10936,2025-02-28,CUST-1035,Home Office,Standing Desk Frame,Furniture,-5,289.68,0.6104,NORTH
TXN-10937,2025-04-11,CUST-1094,Corporate,Ergonomic Chair,FURNITURE,3,244.74,0.6424,north
TXN-10938,2025-07-17,CUST-1098,Consumer,Wireless Mouse M2,  Technology ,8,24.23,0.3981,NORTH
TXN-10939,30/04/2025,CUST-1052,Corporate,Ergonomic Chair,furniture,4,250.25,0.6402,NORTH
TXN-10940,2025-12-24,CUST-1071,Corporate,Wireless Mouse M2,  Technology ,1,24.1,0.407,south
TXN-10941,2025-12-10,CUST-1150,Home Office,Pro Laptop 15,Tech,9,1254.67,0.6928,North
TXN-10942,2025-02-15,CUST-1149,Corporate,Executive Wooden Desk,FURNITURE,1,457.83,0.5887,East
TXN-10943,2025/01/05,CUST-1105,Corporate,Wireless Mouse M2,  Technology ,6,25.1,0.3961,SOUTH
TXN-10944,2025/07/12,CUST-1051,Corporate,Filing Cabinet 3-Drawer,FURNITURE,8,148.9,0.551,North
TXN-10945,2025-02-07,CUST-1069,Corporate,Standing Desk Frame,furniture,4,302.29,0.5935,South
TXN-10946,2025-09-12,CUST-1121,Home Office,Filing Cabinet 3-Drawer,Furniture  ,6,144.09,0.5401,South
TXN-10947,2025-05-27,CUST-1096,Consumer,Ergonomic Chair,Furniture  ,2,256.82,0.6561,East
TXN-10948,2025/02/23,CUST-1100,Home Office,Sticky Notes Pastel,OFFICE SUPPLIES,10,8.03,0.2512,WEST
TXN-10949,2025-04-26,CUST-1023,Consumer,Filing Cabinet 3-Drawer,furniture,2,144.48,0.5523,South
TXN-10950,,CUST-1083,Consumer,Ergonomic Chair,FURNITURE,3,254.17,0.6456,west
TXN-10951,2025-07-21,CUST-1089,Home Office,Executive Wooden Desk,Furniture,8,457.2,0.5981,South
TXN-10952,20/04/2025,CUST-1022,Corporate,Smart Bluetooth Speaker,Technology,7,76.05,0.5078,west
TXN-10953,2025-07-24,CUST-1103,Consumer,UltraWide Monitor 34,Technology,2,398.54,0.726,west
TXN-10954,2025/04/28,CUST-1111,Home Office,Standing Desk Frame,FURNITURE,4,312.37,0.6084,SOUTH
TXN-10955,11/04/2025,CUST-1098,Home Office,Filing Cabinet 3-Drawer,FURNITURE,2,143.51,0.5464,West
TXN-10956,19/12/2025,CUST-1122,Home Office,UltraWide Monitor 34,TECHNOLOGY,8,0.0,0.7091,WEST
TXN-10957,2025-05-05,CUST-1004,Consumer,Gel Pens (Pack of 12),Office supplies,5,15.71,0.3,North
TXN-10958,2025/03/05,CUST-1007,Corporate,Pro Laptop 15,  Technology ,9,1148.83,0.7032,South
TXN-10959,2025-07-15,CUST-1137,Consumer,Premium Notebook A5,Office Supplies,5,12.08,0.3492,SOUTH
TXN-11475,2025-02-02,CUST-1034,Corporate,Sticky Notes Pastel,Office supplies,1,,0.2549,SOUTH
TXN-10960,2025/06/28,CUST-1058,Home Office,Filing Cabinet 3-Drawer,FURNITURE,6,156.5,0.5482,North
TXN-10961,2025-03-28,CUST-1076,Corporate,Sticky Notes Pastel,off_supplies,5,8.22,0.2466,West
TXN-10962,2025-11-14,CUST-1094,Home Office,UltraWide Monitor 34,  Technology ,10,418.63,0.7131,north
TXN-10963,2025-05-27,CUST-1142,Home Office,High-Speed USB-C Cable,  Technology ,5,,0.3006,SOUTH
